Decision,Applicant_GPA,Decision_Year,Target_University_FSR_Score,Target_University_CPF_Score,Target_University_ISR_Score,Target_University_QS_Rank,Target_Degree_Type,Applicant_Status,Target_University_Status,Target_Program,Target_Program_Discipline,Target_University,Target_Country,Program_Admission_Rate,Program_x_QS_Rank
1,-1.9851097773396191,1.3164137874418664,-0.2842505288859276,-2.174753627194925,1.335501275722792,0.5086738793142873,1,2.0,3.0,0.005,0.0489230769230769,0.0032307692307692,0.0046923076923076,0.5461538461538461,0.0025433693965714365
1,-0.5800307913217739,1.3164137874418664,1.221998045543036,0.3339031835484178,0.5785395959607554,-0.5717564920951101,2,1.0,2.0,0.0061538461538461,0.040076923076923,0.0239230769230769,0.8453076923076923,0.7,-0.0035185014898160318
1,-1.106935411078466,1.3164137874418664,-0.6557726438024406,-1.5126447915148635,-1.7689997906430288,0.985155812772926,1,1.0,1.0,0.004,0.0701538461538461,0.0049230769230769,0.0007692307692307,0.5576923076923077,0.003940623251091704
1,-1.106935411078466,1.3164137874418664,-1.3872968080566603,-0.3318840345520881,0.3549644162842045,-0.5231978237171597,1,1.0,1.0,0.0833076923076923,0.087076923076923,0.0029230769230769,0.0047692307692307,0.541089566020314,-0.04358640331428338
0,0.6494133214438386,1.3164137874418664,-0.3994511846739937,0.7863442212631261,-0.8427597605544608,-0.6810134959454986,2,2.0,1.0,0.0054615384615384,0.0054615384615384,0.0258461538461538,0.8453076923076923,0.4507042253521127,-0.0037193814009330657
0,-0.1848523265042559,1.3164137874418664,-1.3440965621361356,-0.0707188827005084,-1.2899101199075624,0.7878862224875024,2,1.0,1.0,0.0202307692307692,0.032,0.0041538461538461,0.8453076923076923,0.5627376425855514,0.01593954434724714
1,-0.1848523265042559,1.3164137874418664,-1.4765773162924112,0.4626465682639852,-1.197286116898706,-0.3835916521305522,1,1.0,1.0,0.0103846153846153,0.0103846153846153,0.0054615384615384,0.8453076923076923,0.5703703703703704,-0.003983451772124932
1,-2.424196960470194,1.3164137874418664,-0.8285736274845398,-0.3024569751885296,-0.7597175509603133,1.2886474901351164,1,1.0,2.0,0.0089230769230769,0.0309230769230769,0.0041538461538461,0.8453076923076923,0.6422413793103449,0.011498700681205624
0,-0.6239395096348326,1.3164137874418664,1.204717947174826,1.179931140250718,1.335501275722792,-0.8145498339848624,1,1.0,1.0,0.0272307692307692,0.0701538461538461,0.0037692307692307,0.0358461538461538,0.6299435028248588,-0.02218081855620315
0,1.0885005045744152,1.3164137874418664,1.2248780619377375,0.8415199575697979,1.1502532697050785,-0.7477816649651805,2,2.0,2.0,0.0833076923076923,0.087076923076923,0.0137692307692307,0.8453076923076923,0.541089566020314,-0.06229596485825311
1,-1.106935411078466,1.3164137874418664,0.0123911597683423,-0.5341950676765512,-1.0567531468163025,3.1262895965631783,1,2.0,2.0,0.0195384615384615,0.0304615384615384,0.0037692307692307,0.8453076923076923,0.5393700787401575,0.06108288904054198
1,1.0885005045744152,1.3164137874418664,0.6459947666027059,-0.2215325619387446,0.0100198533546689,-0.0709952244474961,1,2.0,2.0,0.0822307692307692,0.139076923076923,0.0025384615384615,0.8453076923076923,0.6707202993451824,-0.005837991918028716
0,-0.0092174532520253,1.3164137874418664,1.2248780619377375,0.8415199575697979,1.1502532697050785,-0.7477816649651805,2,2.0,2.0,0.0833076923076923,0.087076923076923,0.0137692307692307,0.8453076923076923,0.541089566020314,-0.06229596485825311
0,1.0885005045744152,1.3164137874418664,-0.0884094140462154,0.6392089244453347,-0.3572822275425217,-0.6203151604730606,2,2.0,1.0,0.0833076923076923,0.087076923076923,0.0072307692307692,0.8453076923076923,0.541089566020314,-0.05167702452248651
1,1.0885005045744152,1.3164137874418664,-1.3786567588725551,0.0433109723332796,-1.1397953564104495,0.8576893082808061,1,2.0,1.0,0.005076923076923,0.009076923076923,0.0054615384615384,0.8453076923076923,0.5378787878787878,0.004354422642040949
1,-0.2287610448173127,1.3164137874418664,-0.3821710863057837,-0.0891107948027323,-1.063141009092775,-0.1923918953923722,2,2.0,1.0,0.0185384615384615,0.0185384615384615,0.004,0.8453076923076923,0.44813278008298757,-0.0035666497530432
1,-1.106935411078466,1.3164137874418664,-1.4074569228195717,0.6870278959111169,0.3805158653900959,-0.608175493378573,2,1.0,1.0,0.0103846153846153,0.0103846153846153,0.0166153846153846,0.8453076923076923,0.5703703703703704,-0.00631566858508513
0,0.4737784481916079,1.3164137874418664,-1.3671366932937483,-0.0192215288142814,-1.539036748690005,0.5693722147867254,2,1.0,1.0,0.0833076923076923,0.087076923076923,0.0036153846153846,0.8453076923076923,0.541089566020314,0.047433085278001816
1,0.6494133214438386,1.3164137874418664,-1.4996174474500246,0.80473613336535,0.8723812606785081,-0.1559728941089094,1,1.0,1.0,0.0822307692307692,0.139076923076923,0.0039230769230769,0.0544615384615384,0.6707202993451824,-0.01282577106172493
0,0.5615958848177233,1.3164137874418664,-0.3994511846739937,0.7863442212631261,-0.8427597605544608,-0.6810134959454986,1,2.0,1.0,0.0833076923076923,0.087076923076923,0.0258461538461538,0.8453076923076923,0.541089566020314,-0.056733662777613464
